Row_ID,Sprint #,Year,Sprint_Number,Application_Name,Team_Name,Complexity,User story count,test case count,QE_Phase,AI_Used,Baseline_Effort,Actual_Effort,AI_Used_Flag,Effort_Saved,Productivity_Improvement_Pct,Actual_to_Baseline_Ratio,Story_to_Test_Ratio,Baseline_Effort_per_Story
191,2024-S15,2024,15,Customer Web Portal,EIP-QA,Medium,10.0,13.0,Test Execution,No,2.8134,2.84,0,-0.026599999999999735,-0.9454752257055425,1.0094547522570554,1.1818181818181819,0.25576363636363636
191,2024-S15,2024,15,Customer Web Portal,EIP-QA,Medium,10.0,13.0,Regression Testing,Yes,5.46,4.1,1,1.3600000000000003,24.908424908424916,0.7509157509157508,1.1818181818181819,0.49636363636363634
191,2024-S15,2024,15,Customer Web Portal,EIP-QA,Medium,10.0,13.0,Defect Management,No,5.36,5.37,0,-0.009999999999999787,-0.1865671641791005,1.001865671641791,1.1818181818181819,0.4872727272727273
192,2024-S16,2024,16,CRM Sales & Service,CRM Platform QA,Medium,7.0,68.0,Test Planning,No,9.04,11.02,0,-1.9800000000000004,-21.902654867256643,1.2190265486725664,8.5,1.13
192,2024-S16,2024,16,CRM Sales & Service,CRM Platform QA,Medium,7.0,68.0,Test Design,Yes,28.77,22.2,1,6.57,22.836287799791453,0.7716371220020855,8.5,3.59625
192,2024-S16,2024,16,CRM Sales & Service,CRM Platform QA,Medium,7.0,68.0,Automation Development,Yes,,19.1,1,,,,8.5,
192,2024-S16,2024,16,CRM Sales & Service,CRM Platform QA,Medium,7.0,68.0,Test Execution,No,10.9,21.44,0,-10.540000000000001,-96.69724770642202,1.9669724770642203,8.5,1.3625
192,2024-S16,2024,16,CRM Sales & Service,CRM Platform QA,Medium,7.0,68.0,Regression Testing,No,20.29,23.1,0,-2.8100000000000023,-13.84918679152293,1.1384918679152294,8.5,2.53625
192,2024-S16,2024,16,CRM Sales & Service,CRM Platform QA,Medium,7.0,68.0,Defect Management,No,14.47,12.7,0,1.7700000000000014,12.232204561161032,0.8776779543883897,8.5,1.80875
193,2024-S16,2024,16,Enterprise Data Platform,Data Platform QA,Low,3.0,57.0,Test Planning,No,5.08,4.7,0,0.3799999999999999,7.480314960629919,0.9251968503937008,14.25,1.27
193,2024-S16,2024,16,Enterprise Data Platform,Data Platform QA,Low,3.0,57.0,Test Design,Yes,21.31,13.73,1,7.579999999999998,35.5701548568747,0.644298451431253,14.25,5.3275
193,2024-S16,2024,16,Enterprise Data Platform,Data Platform QA,Low,3.0,57.0,Automation Development,No,15.1,18.26,0,-3.160000000000002,-20.927152317880807,1.209271523178808,14.25,3.775
193,2024-S16,2024,16,Enterprise Data Platform,Data Platform QA,Low,3.0,57.0,Test Execution,No,7.77,8.07,0,-0.3000000000000007,-3.8610038610038706,1.0386100386100388,14.25,1.9425
193,2024-S16,2024,16,Enterprise Data Platform,Data Platform QA,Low,3.0,57.0,Regression Testing,No,14.0,16.8,0,-2.8000000000000007,-20.000000000000004,1.2,14.25,3.5
193,2024-S16,2024,16,Enterprise Data Platform,Data Platform QA,Low,3.0,57.0,Defect Management,No,9.18,9.52,0,-0.33999999999999986,-3.703703703703702,1.037037037037037,14.25,2.295
194,2024-S16,2024,16,API Integration Platform,API & Middleware QA,High,9.0,74.0,Test Planning,No,12.98,13.98,0,-1.0,-7.704160246533127,1.0770416024653313,7.4,1.298
194,2024-S16,2024,16,API Integration Platform,API & Middleware QA,High,9.0,74.0,Test Design,Yes,39.0,29.6902,1,9.3098,23.87128205128205,0.7612871794871795,7.4,3.9
194,2024-S16,2024,16,API Integration Platform,API & Middleware QA,High,9.0,74.0,Automation Development,Yes,68.0,53.91,1,14.090000000000003,20.720588235294123,0.7927941176470588,7.4,6.8
194,2024-S16,2024,16,API Integration Platform,API & Middleware QA,High,9.0,74.0,Test Execution,No,14.79,13.96,0,0.8299999999999983,5.611899932386737,0.9438810006761327,7.4,1.4789999999999999
194,2024-S16,2024,16,API Integration Platform,API & Middleware QA,High,9.0,74.0,Regression Testing,No,38.02,46.15,0,-8.129999999999995,-21.383482377695938,1.2138348237769594,7.4,3.8020000000000005
194,2024-S16,2024,16,API Integration Platform,API & Middleware QA,High,9.0,74.0,Defect Management,No,18.93,20.4,0,-1.4699999999999989,-7.765451664025351,1.0776545166402536,7.4,1.893
195,2024-S16,2024,16,Billing & Payments,Billing & Payments QA,High,8.0,95.0,Test Planning,No,11.04,10.49,0,0.5499999999999989,4.981884057971006,0.9501811594202899,10.555555555555555,1.2266666666666666
195,2024-S16,2024,16,Billing & Payments,Billing & Payments QA,High,8.0,95.0,Test Design,No,50.4,35.41,0,14.990000000000002,29.742063492063497,0.702579365079365,10.555555555555555,5.6
195,2024-S16,2024,16,Billing & Payments,Billing & Payments QA,High,8.0,95.0,Automation Development,No,79.67,76.37,0,3.299999999999997,4.14208610518388,0.9585791389481612,10.555555555555555,8.852222222222222
195,2024-S16,2024,16,Billing & Payments,Billing & Payments QA,High,8.0,95.0,Test Execution,No,18.65,40.1,0,-21.450000000000003,-115.0134048257373,2.1501340482573728,10.555555555555555,2.072222222222222
195,2024-S16,2024,16,Billing & Payments,Billing & Payments QA,High,8.0,95.0,Regression Testing,No,30.5,30.8455,0,-0.34550000000000125,-1.1327868852459058,1.011327868852459,10.555555555555555,3.388888888888889
195,2024-S16,2024,16,Billing & Payments,Billing & Payments QA,High,8.0,95.0,Defect Management,No,24.42,27.65,0,-3.229999999999997,-13.226863226863214,1.1322686322686322,10.555555555555555,2.7133333333333334
196,2024-S16,2024,16,Customer Web Portal,EIP-QA,High,10.0,57.0,Test Planning,No,11.44,11.0,0,0.4399999999999995,3.8461538461538423,0.9615384615384616,5.181818181818182,1.04
196,2024-S16,2024,16,Customer Web Portal,EIP-QA,High,10.0,57.0,Test Design,Yes,24.69,30.0,1,-5.309999999999999,-21.506682867557707,1.215066828675577,5.181818181818182,2.2445454545454546
196,2024-S16,2024,16,Customer Web Portal,EIP-QA,High,10.0,57.0,Automation Development,Yes,20.6,20.65,1,-0.04999999999999716,-0.24271844660192793,1.0024271844660193,5.181818181818182,1.8727272727272728
196,2024-S16,2024,16,Customer Web Portal,EIP-QA,High,10.0,57.0,Test Execution,No,9.35,10.19,0,-0.8399999999999999,-8.983957219251336,1.0898395721925134,5.181818181818182,0.85
196,2024-S16,2024,16,Customer Web Portal,EIP-QA,High,10.0,57.0,Regression Testing,No,12.02,8.3,0,3.719999999999999,30.948419301164716,0.6905158069883528,5.181818181818182,1.0927272727272728
196,2024-S16,2024,16,Customer Web Portal,EIP-QA,High,10.0,57.0,Defect Management,No,7.8,8.0,0,-0.20000000000000018,-2.5641025641025665,1.0256410256410258,5.181818181818182,0.7090909090909091
197,2024-S16,2024,16,Mobile Service App,Mobile & Web QE,Medium,16.0,59.0,Test Planning,No,16.97,15.72,0,1.2499999999999982,7.365939893930455,0.9263406010606955,3.4705882352941178,0.998235294117647
197,2024-S16,2024,16,Mobile Service App,Mobile & Web QE,Medium,16.0,59.0,Test Design,No,26.38,15.84,0,10.54,39.95451099317665,0.6004548900682335,3.4705882352941178,1.551764705882353
197,2024-S16,2024,16,Mobile Service App,Mobile & Web QE,Medium,16.0,59.0,Automation Development,Yes,37.31,53.6897,1,-16.3797,-43.901634950415435,1.4390163495041544,3.4705882352941178,2.1947058823529413
197,2024-S16,2024,16,Mobile Service App,Mobile & Web QE,Medium,16.0,59.0,Test Execution,No,9.3,9.8,0,-0.5,-5.376344086021505,1.053763440860215,3.4705882352941178,0.5470588235294118
197,2024-S16,2024,16,Mobile Service App,Mobile & Web QE,Medium,16.0,59.0,Regression Testing,Yes,12.31,10.02,1,2.290000000000001,18.602761982128357,0.8139723801787164,3.4705882352941178,0.7241176470588235
197,2024-S16,2024,16,Mobile Service App,Mobile & Web QE,Medium,16.0,59.0,Defect Management,No,17.1,17.33,0,-0.22999999999999687,-1.3450292397660635,1.0134502923976607,3.4705882352941178,1.0058823529411764
198,2024-S16,2024,16,Legacy Service Platform,Legacy Support QA,Medium,9.0,45.0,Test Planning,No,10.6,11.9,0,-1.3000000000000007,-12.264150943396233,1.1226415094339623,4.5,1.06
198,2024-S16,2024,16,Legacy Service Platform,Legacy Support QA,Medium,9.0,45.0,Test Design,No,19.95,21.55,0,-1.6000000000000014,-8.020050125313292,1.0802005012531328,4.5,1.9949999999999999
198,2024-S16,2024,16,Legacy Service Platform,Legacy Support QA,Medium,9.0,45.0,Automation Development,No,23.4647,26.58,0,-3.1152999999999977,-13.276538800836994,1.13276538800837,4.5,2.34647
198,2024-S16,2024,16,Legacy Service Platform,Legacy Support QA,Medium,9.0,45.0,Test Execution,No,7.77,7.44,0,0.3299999999999992,4.247104247104237,0.9575289575289576,4.5,0.7769999999999999
198,2024-S16,2024,16,Legacy Service Platform,Legacy Support QA,Medium,9.0,45.0,Regression Testing,No,9.66,9.81,0,-0.15000000000000036,-1.5527950310559042,1.015527950310559,4.5,0.966
198,2024-S16,2024,16,Legacy Service Platform,Legacy Support QA,Medium,9.0,45.0,Defect Management,No,14.13,27.32,0,-13.19,-93.34748761500353,1.9334748761500353,4.5,1.413
199,2024-S17,2024,17,Enterprise Data Platform,Data Platform QA,Medium,12.0,99.0,Test Planning,No,12.81,14.5861,0,-1.7760999999999996,-13.864949258391878,1.1386494925839188,7.615384615384615,0.9853846153846154
199,2024-S17,2024,17,Enterprise Data Platform,Data Platform QA,Medium,12.0,99.0,Test Design,Yes,43.45,36.89,1,6.560000000000002,15.09781357882624,0.8490218642117376,7.615384615384615,3.3423076923076924
199,2024-S17,2024,17,Enterprise Data Platform,Data Platform QA,Medium,12.0,99.0,Automation Development,No,27.0,24.97,0,2.030000000000001,7.518518518518523,0.9248148148148148,7.615384615384615,2.076923076923077
199,2024-S17,2024,17,Enterprise Data Platform,Data Platform QA,Medium,12.0,99.0,Test Execution,No,14.0,17.0,0,-3.0,-21.428571428571427,1.2142857142857142,7.615384615384615,1.0769230769230769
199,2024-S17,2024,17,Enterprise Data Platform,Data Platform QA,Medium,12.0,99.0,Regression Testing,No,37.5,42.5,0,-5.0,-13.333333333333334,1.1333333333333333,7.615384615384615,2.8846153846153846
199,2024-S17,2024,17,Enterprise Data Platform,Data Platform QA,Medium,12.0,99.0,Defect Management,No,19.04,19.7,0,-0.6600000000000001,-3.4663865546218497,1.0346638655462186,7.615384615384615,1.4646153846153847
200,2024-S17,2024,17,CRM Sales & Service,CRM Platform QA,Medium,11.0,35.0,Test Planning,No,12.87,13.11,0,-0.2400000000000002,-1.8648018648018665,1.0186480186480187,2.9166666666666665,1.0725
200,2024-S17,2024,17,CRM Sales & Service,CRM Platform QA,Medium,11.0,35.0,Test Design,Yes,15.8,10.59,1,5.210000000000001,32.9746835443038,0.6702531645569619,2.9166666666666665,1.3166666666666667
200,2024-S17,2024,17,CRM Sales & Service,CRM Platform QA,Medium,11.0,35.0,Automation Development,Yes,22.76,18.57,1,4.190000000000001,18.40949033391916,0.8159050966608083,2.9166666666666665,1.8966666666666667
200,2024-S17,2024,17,CRM Sales & Service,CRM Platform QA,Medium,11.0,35.0,Test Execution,No,6.16,5.0,0,1.1600000000000001,18.83116883116883,0.8116883116883117,2.9166666666666665,0.5133333333333333
200,2024-S17,2024,17,CRM Sales & Service,CRM Platform QA,Medium,11.0,35.0,Regression Testing,No,9.6,9.54,0,0.0600000000000005,0.6250000000000052,0.9937499999999999,2.9166666666666665,0.7999999999999999
200,2024-S17,2024,17,CRM Sales & Service,CRM Platform QA,Medium,11.0,35.0,Defect Management,No,12.0,21.15,0,-9.149999999999999,-76.24999999999999,1.7625,2.9166666666666665,1.0
201,2024-S17,2024,17,Legacy Service Platform,Legacy Support QA,High,16.0,27.0,Test Planning,No,19.8,21.0,0,-1.1999999999999993,-6.060606060606057,1.0606060606060606,1.588235294117647,1.1647058823529413
201,2024-S17,2024,17,Legacy Service Platform,Legacy Support QA,High,16.0,27.0,Test Design,No,14.89,16.3,0,-1.4100000000000001,-9.469442578912023,1.0946944257891202,1.588235294117647,0.8758823529411766
201,2024-S17,2024,17,Legacy Service Platform,Legacy Support QA,High,16.0,27.0,Automation Development,No,10.71,10.98,0,-0.2699999999999996,-2.5210084033613405,1.0252100840336134,1.588235294117647,0.63
201,2024-S17,2024,17,Legacy Service Platform,Legacy Support QA,High,16.0,27.0,Test Execution,No,5.89,6.11,0,-0.22000000000000064,-3.7351443123938988,1.037351443123939,1.588235294117647,0.3464705882352941
201,2024-S17,2024,17,Legacy Service Platform,Legacy Support QA,High,16.0,27.0,Regression Testing,No,13.15,14.3,0,-1.1500000000000004,-8.745247148288977,1.0874524714828897,1.588235294117647,0.7735294117647059
201,2024-S17,2024,17,Legacy Service Platform,Legacy Support QA,High,16.0,27.0,Defect Management,No,6.11,4.39,0,1.7200000000000006,28.150572831423904,0.718494271685761,1.588235294117647,0.3594117647058824
202,2024-S17,2024,17,ERP Operations,ERP Operations QA,Medium,8.0,13.0,Test Planning,No,10.0,9.99,0,0.009999999999999787,0.09999999999999788,0.999,1.4444444444444444,1.1111111111111112
202,2024-S17,2024,17,ERP Operations,ERP Operations QA,Medium,8.0,13.0,Test Design,No,6.19,6.73,0,-0.54,-8.723747980613894,1.0872374798061388,1.4444444444444444,0.6877777777777778
202,2024-S17,2024,17,ERP Operations,ERP Operations QA,Medium,8.0,13.0,Automation Development,No,8.14,8.82,0,-0.6799999999999997,-8.353808353808349,1.0835380835380835,1.4444444444444444,0.9044444444444445
202,2024-S17,2024,17,ERP Operations,ERP Operations QA,Medium,8.0,13.0,Test Execution,No,2.5,2.9,0,-0.3999999999999999,-15.999999999999998,1.16,1.4444444444444444,0.2777777777777778
202,2024-S17,2024,17,ERP Operations,ERP Operations QA,Medium,8.0,13.0,Regression Testing,No,6.0,5.33,0,0.6699999999999999,11.166666666666664,0.8883333333333333,1.4444444444444444,0.6666666666666666
202,2024-S17,2024,17,ERP Operations,ERP Operations QA,Medium,8.0,13.0,Defect Management,No,5.72,6.13,0,-0.41000000000000014,-7.167832167832171,1.0716783216783217,1.4444444444444444,0.6355555555555555
203,2024-S17,2024,17,Mobile Service App,Mobile & Web QE,Medium,16.0,45.0,Test Planning,No,16.89,17.94,0,-1.0500000000000007,-6.216696269982243,1.0621669626998225,2.6470588235294117,0.9935294117647059
203,2024-S17,2024,17,Mobile Service App,Mobile & Web QE,Medium,16.0,45.0,Test Design,Yes,20.44,17.2,1,3.240000000000002,15.851272015655585,0.8414872798434442,2.6470588235294117,1.2023529411764706
203,2024-S17,2024,17,Mobile Service App,Mobile & Web QE,Medium,16.0,45.0,Automation Development,Yes,22.1,16.54,1,5.560000000000002,25.158371040723992,0.7484162895927601,2.6470588235294117,1.3
203,2024-S17,2024,17,Mobile Service App,Mobile & Web QE,Medium,16.0,45.0,Test Execution,No,7.41,8.44,0,-1.0299999999999994,-13.900134952766525,1.1390013495276652,2.6470588235294117,0.4358823529411765
203,2024-S17,2024,17,Mobile Service App,Mobile & Web QE,Medium,16.0,45.0,Regression Testing,Yes,16.27,13.11,1,3.16,19.422249539028886,0.8057775046097111,2.6470588235294117,0.9570588235294117
203,2024-S17,2024,17,Mobile Service App,Mobile & Web QE,Medium,16.0,45.0,Defect Management,No,7.17,6.4,0,0.7699999999999996,10.739191073919102,0.892608089260809,2.6470588235294117,0.42176470588235293
204,2024-S17,2024,17,Customer Web Portal,EIP-QA,Medium,8.0,78.0,Test Planning,No,10.47,12.96,0,-2.49,-23.78223495702006,1.2378223495702005,8.666666666666666,1.1633333333333333
204,2024-S17,2024,17,Customer Web Portal,EIP-QA,Medium,8.0,78.0,Test Design,Yes,32.92,31.29,1,1.6300000000000026,4.951397326852985,0.9504860267314702,8.666666666666666,3.657777777777778
204,2024-S17,2024,17,Customer Web Portal,EIP-QA,Medium,8.0,78.0,Automation Development,Yes,34.17,28.55,1,5.620000000000001,16.447175885279485,0.8355282411472051,8.666666666666666,3.796666666666667
204,2024-S17,2024,17,Customer Web Portal,EIP-QA,Medium,8.0,78.0,Test Execution,No,12.37,14.37,0,-2.0,-16.168148746968473,1.1616814874696848,8.666666666666666,1.3744444444444444
204,2024-S17,2024,17,Customer Web Portal,EIP-QA,Medium,8.0,78.0,Regression Testing,Yes,21.4,16.48,1,4.919999999999998,22.99065420560747,0.7700934579439253,8.666666666666666,2.3777777777777778
204,2024-S17,2024,17,Customer Web Portal,EIP-QA,Medium,8.0,78.0,Defect Management,No,19.95,14.7,0,5.25,26.31578947368421,0.7368421052631579,8.666666666666666,2.216666666666667
205,2024-S18,2024,18,CRM Sales & Service,CRM Platform QA,Low,12.0,67.0,Test Planning,No,14.2,14.98,0,-0.7800000000000011,-5.492957746478881,1.0549295774647889,5.153846153846154,1.0923076923076922
205,2024-S18,2024,18,CRM Sales & Service,CRM Platform QA,Low,12.0,67.0,Test Design,Yes,28.42,24.22,1,4.200000000000003,14.778325123152719,0.8522167487684729,5.153846153846154,2.186153846153846
205,2024-S18,2024,18,CRM Sales & Service,CRM Platform QA,Low,12.0,67.0,Automation Development,Yes,33.97,29.3,1,4.669999999999998,13.747424197821603,0.862525758021784,5.153846153846154,2.613076923076923
205,2024-S18,2024,18,CRM Sales & Service,CRM Platform QA,Low,12.0,67.0,Test Execution,No,10.07,10.17,0,-0.09999999999999964,-0.9930486593843062,1.009930486593843,5.153846153846154,0.7746153846153846
205,2024-S18,2024,18,CRM Sales & Service,CRM Platform QA,Low,12.0,67.0,Regression Testing,No,24.0,24.9,0,-0.8999999999999986,-3.7499999999999942,1.0374999999999999,5.153846153846154,1.8461538461538463
205,2024-S18,2024,18,CRM Sales & Service,CRM Platform QA,Low,12.0,67.0,Defect Management,No,15.16,15.75,0,-0.5899999999999999,-3.8918205804749335,1.0389182058047493,5.153846153846154,1.166153846153846
206,2024-S18,2024,18,Billing & Payments,Billing & Payments QA,Medium,22.0,46.0,Test Planning,No,21.49,21.96,0,-0.4700000000000024,-2.187063750581677,1.0218706375058169,2.0,0.9343478260869564
206,2024-S18,2024,18,Billing & Payments,Billing & Payments QA,Medium,22.0,46.0,Test Design,Yes,19.5913,24.0,1,-4.4087,-22.50335608152598,1.2250335608152598,2.0,0.8517956521739131
206,2024-S18,2024,18,Billing & Payments,Billing & Payments QA,Medium,22.0,46.0,Automation Development,No,21.95,22.92,0,-0.9700000000000024,-4.419134396355364,1.0441913439635537,2.0,0.9543478260869565
206,2024-S18,2024,18,Billing & Payments,Billing & Payments QA,Medium,22.0,46.0,Test Execution,No,7.85,7.73,0,0.11999999999999922,1.5286624203821557,0.9847133757961785,2.0,0.34130434782608693
206,2024-S18,2024,18,Billing & Payments,Billing & Payments QA,Medium,22.0,46.0,Regression Testing,No,19.29,20.91,0,-1.620000000000001,-8.398133748055994,1.08398133748056,2.0,0.838695652173913
206,2024-S18,2024,18,Billing & Payments,Billing & Payments QA,Medium,22.0,46.0,Defect Management,No,16.96,15.73,0,1.2300000000000004,7.252358490566039,0.9274764150943396,2.0,0.7373913043478261
207,2024-S18,2024,18,Customer Web Portal,EIP-QA,Medium,13.0,87.0,Test Planning,No,14.0,17.08,0,-3.0799999999999983,-21.99999999999999,1.22,6.214285714285714,1.0
207,2024-S18,2024,18,Customer Web Portal,EIP-QA,Medium,13.0,87.0,Test Design,Yes,37.82,35.44,1,2.3800000000000026,6.292966684294031,0.9370703331570597,6.214285714285714,2.7014285714285715
207,2024-S18,2024,18,Customer Web Portal,EIP-QA,Medium,13.0,87.0,Automation Development,Yes,39.1664,28.1,1,11.066400000000002,28.254830671187552,0.7174516932881245,6.214285714285714,2.7976
207,2024-S18,2024,18,Customer Web Portal,EIP-QA,Medium,13.0,87.0,Test Execution,No,12.7,13.6,0,-0.9000000000000004,-7.086614173228349,1.0708661417322836,6.214285714285714,0.9071428571428571
207,2024-S18,2024,18,Customer Web Portal,EIP-QA,Medium,13.0,87.0,Regression Testing,Yes,25.4,17.8,1,7.599999999999998,29.921259842519675,0.7007874015748032,6.214285714285714,1.8142857142857143
207,2024-S18,2024,18,Customer Web Portal,EIP-QA,Medium,13.0,87.0,Defect Management,No,25.1869,26.8,0,-1.6130999999999993,-6.404519809901175,1.0640451980990118,6.214285714285714,1.7990642857142858
208,2024-S18,2024,18,API Integration Platform,API & Middleware QA,Medium,7.0,58.0,Test Planning,No,8.8,9.21,0,-0.41000000000000014,-4.659090909090911,1.0465909090909091,7.25,1.1
208,2024-S18,2024,18,API Integration Platform,API & Middleware QA,Medium,7.0,58.0,Test Design,Yes,24.55,20.64,1,3.91,15.926680244399186,0.8407331975560082,7.25,3.06875
208,2024-S18,2024,18,API Integration Platform,API & Middleware QA,Medium,7.0,58.0,Automation Development,Yes,19.9,21.0,1,-1.1000000000000014,-5.527638190954781,1.0552763819095479,7.25,2.4875
208,2024-S18,2024,18,API Integration Platform,API & Middleware QA,Medium,7.0,58.0,Test Execution,No,9.5,10.45,0,-0.9499999999999993,-9.999999999999993,1.0999999999999999,7.25,1.1875
208,2024-S18,2024,18,API Integration Platform,API & Middleware QA,Medium,7.0,58.0,Regression Testing,No,21.17,23.73,0,-2.5599999999999987,-12.092583845063762,1.1209258384506375,7.25,2.64625
208,2024-S18,2024,18,API Integration Platform,API & Middleware QA,Medium,7.0,58.0,Defect Management,No,12.7,13.0,0,-0.3000000000000007,-2.362204724409455,1.0236220472440944,7.25,1.5875
209,2024-S18,2024,18,Legacy Service Platform,Legacy Support QA,Medium,6.0,55.0,Test Planning,No,8.04,8.82,0,-0.7800000000000011,-9.701492537313449,1.0970149253731345,7.857142857142857,1.1485714285714284
209,2024-S18,2024,18,Legacy Service Platform,Legacy Support QA,Medium,6.0,55.0,Test Design,No,23.89,22.58,0,1.3100000000000023,5.48346588530767,0.9451653411469233,7.857142857142857,3.412857142857143
209,2024-S18,2024,18,Legacy Service Platform,Legacy Support QA,Medium,6.0,55.0,Automation Development,No,32.74,31.61,0,1.1300000000000026,3.45143555284057,0.9654856444715944,7.857142857142857,4.677142857142857
209,2024-S18,2024,18,Legacy Service Platform,Legacy Support QA,Medium,6.0,55.0,Test Execution,No,9.09,8.19,0,0.9000000000000004,9.900990099009906,0.9009900990099009,7.857142857142857,1.2985714285714285
209,2024-S18,2024,18,Legacy Service Platform,Legacy Support QA,Medium,6.0,55.0,Regression Testing,No,15.94,18.27,0,-2.33,-14.617314930991219,1.146173149309912,7.857142857142857,2.277142857142857
209,2024-S18,2024,18,Legacy Service Platform,Legacy Support QA,Medium,6.0,55.0,Defect Management,No,17.5,21.0,0,-3.5,-20.0,1.2,7.857142857142857,2.5
210,2024-S18,2024,18,Mobile Service App,Mobile & Web QE,Medium,9.0,106.0,Test Planning,No,10.4,12.52,0,-2.119999999999999,-20.384615384615376,1.2038461538461538,10.6,1.04
210,2024-S18,2024,18,Mobile Service App,Mobile & Web QE,Medium,9.0,106.0,Test Design,Yes,46.25,36.29,1,9.96,21.535135135135135,0.7846486486486486,10.6,4.625
210,2024-S18,2024,18,Mobile Service App,Mobile & Web QE,Medium,9.0,106.0,Automation Development,Yes,73.0,44.16,1,28.840000000000003,39.5068493150685,0.6049315068493151,10.6,7.3
210,2024-S18,2024,18,Mobile Service App,Mobile & Web QE,Medium,9.0,106.0,Test Execution,No,16.6261,17.47,0,-0.8438999999999979,-5.075754386175939,1.0507575438617593,10.6,1.6626100000000001
210,2024-S18,2024,18,Mobile Service App,Mobile & Web QE,Medium,9.0,106.0,Regression Testing,Yes,31.4,23.17,1,8.229999999999997,26.210191082802538,0.7378980891719746,10.6,3.1399999999999997
210,2024-S18,2024,18,Mobile Service App,Mobile & Web QE,Medium,9.0,106.0,Defect Management,No,23.06,24.0,0,-0.9400000000000013,-4.076322636600179,1.0407632263660018,10.6,2.306
211,2024-S19,2024,19,Customer Web Portal,EIP-QA,Medium,12.0,39.0,Test Planning,No,12.74,12.0,0,0.7400000000000002,5.808477237048667,0.9419152276295133,3.0,0.98
211,2024-S19,2024,19,Customer Web Portal,EIP-QA,Medium,12.0,39.0,Test Design,Yes,17.0,13.0,1,4.0,23.52941176470588,0.7647058823529411,3.0,1.3076923076923077
211,2024-S19,2024,19,Customer Web Portal,EIP-QA,Medium,12.0,39.0,Automation Development,Yes,16.22,12.2,1,4.02,24.78421701602959,0.752157829839704,3.0,1.2476923076923077
211,2024-S19,2024,19,Customer Web Portal,EIP-QA,Medium,12.0,39.0,Test Execution,No,6.3,6.99,0,-0.6900000000000004,-10.95238095238096,1.1095238095238096,3.0,0.4846153846153846
211,2024-S19,2024,19,Customer Web Portal,EIP-QA,Medium,12.0,39.0,Regression Testing,No,13.33,14.63,0,-1.3000000000000007,-9.752438109527386,1.097524381095274,3.0,1.0253846153846153
211,2024-S19,2024,19,Customer Web Portal,EIP-QA,Medium,12.0,39.0,Defect Management,No,11.04,12.52,0,-1.4800000000000004,-13.405797101449279,1.134057971014493,3.0,0.8492307692307691
212,2024-S19,2024,19,Mobile Service App,Mobile & Web QE,Medium,13.0,69.0,Test Planning,No,13.78,12.0,0,1.7799999999999994,12.917271407837442,0.8708272859216256,4.928571428571429,0.9842857142857142
212,2024-S19,2024,19,Mobile Service App,Mobile & Web QE,Medium,13.0,69.0,Test Design,Yes,29.6216,19.01,1,10.6116,35.82385826558997,0.6417614173441003,4.928571428571429,2.1158285714285716
212,2024-S19,2024,19,Mobile Service App,Mobile & Web QE,Medium,13.0,69.0,Automation Development,Yes,21.34,12.97,1,8.37,39.22211808809747,0.6077788191190253,4.928571428571429,1.5242857142857142
212,2024-S19,2024,19,Mobile Service App,Mobile & Web QE,Medium,13.0,69.0,Test Execution,No,11.28,11.7,0,-0.41999999999999993,-3.723404255319149,1.0372340425531914,4.928571428571429,0.8057142857142857
212,2024-S19,2024,19,Mobile Service App,Mobile & Web QE,Medium,13.0,69.0,Regression Testing,Yes,20.68,19.43,1,1.25,6.0444874274661515,0.9395551257253385,4.928571428571429,1.477142857142857
212,2024-S19,2024,19,Mobile Service App,Mobile & Web QE,Medium,13.0,69.0,Defect Management,No,22.0,21.74,0,0.26000000000000156,1.181818181818189,0.9881818181818182,4.928571428571429,1.5714285714285714
213,2024-S19,2024,19,Billing & Payments,Billing & Payments QA,Medium,5.0,64.0,Test Planning,No,6.39,7.0,0,-0.6100000000000003,-9.546165884194059,1.0954616588419406,10.666666666666666,1.065
213,2024-S19,2024,19,Billing & Payments,Billing & Payments QA,Medium,5.0,64.0,Test Design,Yes,22.83,20.6,1,2.229999999999997,9.767849321068756,0.9023215067893124,10.666666666666666,3.8049999999999997
213,2024-S19,2024,19,Billing & Payments,Billing & Payments QA,Medium,5.0,64.0,Automation Development,Yes,44.89,32.87,1,12.020000000000003,26.776564936511477,0.7322343506348852,10.666666666666666,7.4816666666666665
213,2024-S19,2024,19,Billing & Payments,Billing & Payments QA,Medium,5.0,64.0,Test Execution,No,9.02,9.9828,0,-0.9627999999999997,-10.674057649667402,1.106740576496674,10.666666666666666,1.5033333333333332
213,2024-S19,2024,19,Billing & Payments,Billing & Payments QA,Medium,5.0,64.0,Regression Testing,No,21.2,24.8,0,-3.6000000000000014,-16.981132075471706,1.169811320754717,10.666666666666666,3.533333333333333
213,2024-S19,2024,19,Billing & Payments,Billing & Payments QA,Medium,5.0,64.0,Defect Management,No,17.39,19.5,0,-2.1099999999999994,-12.133410005750427,1.1213341000575043,10.666666666666666,2.8983333333333334
214,2024-S19,2024,19,API Integration Platform,API & Middleware QA,Medium,8.0,57.0,Test Planning,No,9.86,10.56,0,-0.7000000000000011,-7.099391480730234,1.0709939148073024,6.333333333333333,1.0955555555555554
214,2024-S19,2024,19,API Integration Platform,API & Middleware QA,Medium,8.0,57.0,Test Design,Yes,25.2,15.75,1,9.45,37.5,0.625,6.333333333333333,2.8
